,id заказа,id экскурсии,Количество билетов,Статус,Дата создания,Дата оплаты,Цена,Способ оплаты,Валюта оплаты,Устройство
2645,1530255044,22752,3,cleared,2021-08-26 11:47:04.558659,2021-08-26 11:49:30.699996,556.0,deposit,RUB,Phablet
2646,1530294171,31575,2,held,2021-09-27 15:35:11.297140,2021-10-11 14:24:43.626124,292.0,deposit,RUB,Mobile
2647,1530295684,13160,1,cleared,2021-09-28 22:01:50.641971,,0.0,deposit,RUB,
2648,1530015533,30987,1,pending,2021-01-13 20:56:08.665163,,0.0,,EUR,Desktop
2649,1530337554,14407,1,cleared,2021-11-15 13:07:15.600051,2021-11-15 13:07:48.288131,165.0,post_pay,RUB,Desktop
2650,1530191419,30116,4,canceled_by_attendee,2021-07-18 12:51:10.223588,2021-07-18 12:53:10.725182,462.0,post_pay,RUB,Desktop
2651,1530208059,23196,4,canceled_by_attendee,2021-07-28 13:13:01.600088,,742.0,,RUB,Desktop
2652,1530216952,23027,0,deleted,2021-08-03 12:43:27.534427,,0.0,deposit,RUB,
2653,1530345517,26573,1,held,2021-11-30 23:13:47.884105,2021-12-04 12:01:38.121466,139.0,deposit,RUB,Desktop
2654,1530077480,32235,2,held,2021-04-28 09:17:16.881267,2021-05-01 11:25:02.178714,278.0,deposit,RUB,Phablet
2655,1530187517,34883,2,held,2021-07-15 22:56:10.958342,2021-07-15 22:56:39.310719,241.0,full_pay,RUB,Mobile
2656,1530171707,34762,4,held,2021-07-05 00:18:00.712536,2021-07-05 00:23:24.201788,1039.0,full_pay,RUB,Mobile
2657,1530273980,32262,2,canceled_by_attendee,2021-09-10 17:31:27.707397,2021-09-10 17:31:47.309165,927.0,post_pay,RUB,Desktop
2658,1530269024,15713,2,canceled_by_attendee,2021-09-06 23:16:11.279693,,367.0,deposit,RUB,Mobile
2659,1530263610,37223,1,canceled_by_host,2021-09-02 12:21:09.831155,2021-09-02 12:22:09.423452,611.0,post_pay,USD,Mobile
2660,1530257093,29785,2,held,2021-08-27 19:02:03.959530,2021-08-30 07:38:15.408930,779.0,deposit,RUB,Mobile
2661,1530056060,31425,2,canceled_by_host,2021-04-06 02:57:45.907677,2021-04-06 02:58:28.029747,1577.0,post_pay,RUB,Mobile
2662,1530324340,14196,1,cleared,2021-10-28 10:31:28.796389,2021-10-28 10:32:52.817284,165.0,deposit,RUB,Mobile
2663,1530054072,22957,2,cleared,2021-04-03 15:44:40.038489,2021-04-03 15:45:22.481067,519.0,post_pay,RUB,Mobile
2664,1530220793,36284,1,cleared,2021-08-05 13:49:58.413360,2021-08-05 13:56:04.701374,130.0,deposit,RUB,Mobile
2665,1530035719,22574,3,canceled_by_attendee,2021-03-07 14:58:03.399838,,1002.0,,RUB,Mobile
2666,1530336258,31668,4,canceled_by_attendee,2021-11-12 21:17:09.118088,,2190.0,full_pay,USD,Mobile
2667,1530041402,21693,1,cleared,2021-03-17 20:02:02.005938,2021-03-17 20:03:05.087930,278.0,post_pay,RUB,Mobile
2668,1530258241,35661,3,canceled_by_attendee,2021-08-28 14:18:47.704505,,312.0,full_pay,RUB,Mobile
2669,1530202409,35671,2,cleared,2021-07-24 22:44:37.208265,2021-07-24 23:03:56.660436,219.0,full_pay,RUB,Mobile
2670,1530112418,25573,2,canceled_by_host,2021-05-25 18:55:49.925688,,2465.0,,RUB,Mobile
2671,1530188716,15117,1,held,2021-07-16 17:59:34.903195,2021-07-16 18:00:14.030327,165.0,full_pay,RUB,Mobile
2672,1530220271,32013,3,canceled_by_attendee,2021-08-05 09:39:44.560009,2021-08-05 09:40:13.797947,1761.0,post_pay,USD,Desktop
2673,1530075933,29461,3,cleared,2021-04-26 21:24:51.099840,2021-04-26 21:37:01.046037,916.0,deposit,RUB,Desktop
2674,1530044849,27001,3,held,2021-03-22 14:14:43.159810,2021-05-27 13:38:07.575770,362.0,deposit,RUB,Phablet
2675,1530091696,15713,4,cleared,2021-05-06 17:18:23.897107,,681.0,,RUB,Mobile
2676,1530362470,31556,3,canceled_by_attendee,2021-12-28 21:00:06.800547,,723.0,,RUB,Mobile
2677,1530213521,32640,1,canceled_by_attendee,2021-08-01 03:54:10.122854,,1604.0,,EUR,Desktop
2678,1530038986,29895,1,canceled_by_attendee,2021-03-13 17:27:05.559237,,278.0,,RUB,Mobile
2679,1530179211,22979,2,held,2021-07-10 12:16:14.533100,2021-07-10 12:20:40.646019,519.0,full_pay,RUB,Mobile
2680,1530024586,18400,2,canceled_by_attendee,2021-02-13 10:02:12.119057,2021-02-13 10:05:07.547608,334.0,post_pay,RUB,Desktop
2681,1530292665,17366,1,cleared,2021-09-26 08:51:32.766594,2021-09-26 08:53:27.069297,93.0,deposit,RUB,Desktop
2682,1530346822,26033,2,cleared,2021-12-03 17:34:27.433541,2022-01-08 05:30:21.501181,1208.0,deposit,EUR,Desktop
2683,1530156727,30463,1,canceled_by_host,2021-06-23 14:00:30.337655,2021-06-23 14:00:58.359611,139.0,full_pay,RUB,Mobile
2684,1530159366,22785,1,canceled_by_host,2021-06-25 09:59:03.854449,2021-06-25 10:03:01.435563,1609.0,deposit,EUR,Mobile
2685,1530336658,15420,1,canceled_by_attendee,2021-11-13 16:44:44.547599,,167.0,deposit,RUB,Mobile
2686,1530061293,32814,2,canceled_by_attendee,2021-04-12 14:12:14.430537,2021-04-12 14:12:45.498698,462.0,post_pay,RUB,Desktop
2687,1530341543,25630,3,held,2021-11-23 00:32:05.914919,2022-01-10 21:20:30.423541,1023.0,deposit,USD,Mobile
2688,1530189514,35096,1,canceled_by_attendee,2021-07-17 10:21:23.214813,,408.0,,RUB,Mobile
2689,1530060729,16313,2,canceled_by_attendee,2021-04-11 18:52:11.956899,2021-04-11 18:54:03.837328,482.0,post_pay,RUB,Mobile
2690,1530124081,14407,1,canceled_by_host,2021-06-03 22:48:44.301580,2021-06-03 22:51:48.738912,147.0,post_pay,RUB,Mobile
2691,1530127703,24115,3,canceled_by_attendee,2021-06-06 10:06:38.216599,2021-06-06 10:06:59.277396,221.0,post_pay,RUB,Mobile
2692,1530211671,22979,2,held,2021-07-30 20:16:31.533774,2021-07-30 20:18:41.666662,668.0,full_pay,RUB,Desktop
2693,1530236074,36892,2,canceled_by_attendee,2021-08-14 09:29:58.123651,,1113.0,,RUB,Desktop
2694,1530360785,31320,1,held,2021-12-26 20:46:08.748784,2022-01-12 16:45:24.087250,269.0,deposit,RUB,Mobile
2695,1530064567,27333,2,cleared,2021-04-16 11:59:51.907501,2021-04-16 12:04:56.866386,367.0,deposit,RUB,Desktop
2696,1530059355,28072,1,held,2021-04-09 22:32:45.123755,2021-04-09 22:35:10.790854,68.0,full_pay,EUR,Mobile
2697,1530237282,32012,4,canceled_by_attendee,2021-08-14 21:13:46.127668,2021-08-14 21:17:30.086481,659.0,deposit,RUB,Mobile
2698,1530023982,29143,3,canceled_by_attendee,2021-02-11 19:49:17.023765,2021-02-11 19:54:30.857550,1413.0,post_pay,EUR,Desktop
2699,1530201233,33360,2,cleared,2021-07-24 11:17:05.973641,2021-07-24 11:20:28.005419,516.0,full_pay,RUB,Mobile
2700,1530300181,22206,2,canceled_by_attendee,2021-10-03 07:37:16.320288,,293.0,,RUB,Mobile
2701,1530242951,22979,2,held,2021-08-18 11:37:32.019707,2021-08-18 11:39:26.253613,668.0,full_pay,RUB,Mobile
2702,1530052828,31051,2,canceled_by_attendee,2021-04-02 08:04:30.667826,,742.0,,RUB,Mobile
2703,1530250564,33971,1,cleared,2021-08-23 10:33:19.454295,2021-08-23 10:42:39.336388,2226.0,deposit,RUB,Mobile
2704,1530046639,29271,1,canceled_by_attendee,2021-03-24 17:15:06.432431,,297.0,,RUB,Phablet
2705,1530031709,29033,2,held,2021-02-28 22:53:42.161688,2021-03-12 11:14:24.252089,427.0,deposit,RUB,Mobile
2706,1530204088,27485,2,canceled_by_attendee,2021-07-26 07:50:16.993389,2021-07-26 07:50:36.784479,575.0,post_pay,RUB,Mobile
2707,1530183925,24152,3,held,2021-07-13 16:53:37.452675,2021-07-13 21:14:40.855154,1308.0,full_pay,RUB,Mobile
2708,1530030824,17022,4,cleared,2021-02-27 09:52:22.491273,2021-02-27 09:55:04.179611,482.0,deposit,RUB,Mobile
2709,1530133644,24115,5,canceled_by_attendee,2021-06-09 17:02:41.530903,,539.0,,RUB,Mobile
2710,1530083316,22976,3,held,2021-05-01 23:50:18.278574,2021-05-01 23:55:04.441631,779.0,full_pay,RUB,Mobile
2711,1530327818,37490,1,cleared,2021-11-01 10:22:02.141493,2021-11-01 10:24:09.183909,3421.0,deposit,USD,Mobile
2712,1530178164,20164,5,cleared,2021-07-09 16:56:06.056297,2021-07-09 18:56:51.780094,185.0,deposit,RUB,Desktop
2713,1530338201,25556,3,cleared,2021-11-16 18:19:01.499890,2021-11-16 18:19:26.951190,612.0,post_pay,RUB,Mobile
2714,1530107530,22722,2,cleared,2021-05-21 09:01:57.003007,2021-05-22 16:44:53.036439,657.0,deposit,RUB,Desktop
2715,1530300613,28866,3,canceled_by_attendee,2021-10-03 14:16:52.201198,,657.0,,RUB,Mobile
2716,1530102967,19941,2,canceled_by_attendee,2021-05-16 12:23:51.257184,,940.0,,USD,Mobile
2717,1530118765,26591,4,cleared,2021-05-31 10:26:53.310246,2021-05-31 18:06:46.904848,584.0,deposit,RUB,Mobile
2718,1530251345,29033,1,canceled_by_attendee,2021-08-23 19:15:30.511708,,213.0,,RUB,Mobile
2719,1530174280,27001,1,canceled_by_attendee,2021-07-06 22:06:30.708425,,121.0,,RUB,Phablet
2720,1530154040,23644,1,cleared,2021-06-21 17:09:17.449657,2021-06-21 17:12:39.456018,297.0,full_pay,RUB,
2721,1530359019,31917,2,canceled_by_attendee,2021-12-24 11:45:18.068136,2021-12-24 11:45:28.218276,371.0,post_pay,RUB,Mobile
2722,1530009563,17733,1,cleared,2021-01-03 07:27:01.063935,2021-01-03 07:37:22.731026,106.0,deposit,RUB,Mobile
2723,1530045862,13160,1,cleared,2021-03-23 18:31:47.198470,,0.0,deposit,RUB,
2724,1530360741,30305,2,held,2021-12-26 19:57:16.070935,2021-12-26 20:02:06.620766,482.0,full_pay,RUB,Desktop
2725,1530169667,29333,2,cleared,2021-07-03 12:55:11.067819,2021-07-03 12:58:19.674796,664.0,deposit,RUB,Mobile
2726,1530039789,29117,2,canceled_by_attendee,2021-03-15 09:22:08.161072,,185.0,,RUB,Desktop
2727,1530014515,29002,5,canceled_by_attendee,2021-01-10 19:42:21.665313,,1941.0,,EUR,Desktop
2728,1530315094,31821,2,held,2021-10-17 01:13:37.581792,2021-12-15 14:28:32.916276,260.0,deposit,RUB,Mobile
2729,1530340431,29462,2,held,2021-11-20 21:10:44.231627,2021-12-08 19:43:57.220614,297.0,deposit,RUB,Mobile
2730,1530271136,20364,2,canceled_by_attendee,2021-09-08 15:53:54.038855,2021-09-08 16:12:15.012837,1769.0,post_pay,EUR,Phablet
2731,1530151311,29654,3,canceled_by_attendee,2021-06-19 20:18:33.142635,,1391.0,,RUB,Mobile
2732,1530098466,31894,1,cleared,2021-05-11 20:26:29.285895,2021-05-11 20:27:55.804171,275.0,post_pay,RUB,Mobile
2733,1530241116,28801,2,held,2021-08-17 10:19:02.110025,2021-08-17 10:30:36.534022,260.0,full_pay,RUB,Mobile
2734,1530241061,29333,2,cleared,2021-08-17 09:54:54.393878,2021-08-17 09:55:40.762311,646.0,deposit,RUB,Mobile
2735,1530330564,35134,3,cleared,2021-11-04 08:07:59.432241,2021-11-04 08:14:05.234813,1391.0,deposit,RUB,Mobile
2736,1530141243,18109,4,cleared,2021-06-13 17:40:55.844676,2021-06-13 17:45:37.464027,519.0,deposit,RUB,Mobile
2737,1530352475,26378,1,held,2021-12-13 20:01:54.094388,2021-12-20 11:16:58.551087,262.0,deposit,EUR,Mobile
2738,1530047197,28866,2,cleared,2021-03-25 12:14:59.813486,2021-03-25 12:17:21.446547,438.0,deposit,RUB,Desktop
2739,1530293761,30999,2,held,2021-09-27 09:23:38.455349,2022-01-03 20:49:50.305281,674.0,deposit,USD,Desktop
2740,1530169483,23196,3,cleared,2021-07-03 11:11:19.858120,2021-07-03 11:22:35.268041,501.0,deposit,RUB,Mobile
2741,1530032912,30305,4,held,2021-03-03 10:19:00.466841,2021-03-03 10:21:11.711565,890.0,full_pay,RUB,Desktop
2742,1530350843,26033,2,canceled_by_attendee,2021-12-11 01:11:21.996144,2021-12-11 01:11:39.096394,1167.0,post_pay,EUR,
2743,1530196172,35930,1,canceled_by_attendee,2021-07-21 11:55:14.200366,,223.0,,RUB,Mobile
2744,1530139291,27450,1,held,2021-06-12 16:14:36.633465,2021-07-25 16:53:51.601637,266.0,deposit,USD,Phablet
2745,1530101013,32210,2,cleared,2021-05-14 12:45:31.788321,2021-05-16 18:17:32.176195,596.0,deposit,RUB,Desktop
2746,1530016621,25632,1,canceled_by_attendee,2021-01-18 16:04:11.793369,,352.0,,RUB,Desktop
2747,1530073693,24152,2,held,2021-04-25 07:31:11.566389,2021-04-25 07:41:10.761106,1280.0,full_pay,RUB,Desktop
2748,1530165244,31027,5,cleared,2021-06-29 22:49:23.952104,2021-06-29 22:53:33.408074,881.0,full_pay,RUB,Desktop
2749,1530179749,17022,3,cleared,2021-07-10 17:14:43.659466,2021-07-10 18:12:04.450037,371.0,deposit,RUB,Mobile
2750,1530046767,22885,1,cleared,2021-03-24 20:16:19.028149,2021-03-24 20:25:32.436272,264.0,deposit,RUB,Desktop
2751,1530340549,21472,1,canceled_by_attendee,2021-11-21 08:21:28.067858,,3409.0,,USD,Mobile
2752,1530363949,30162,2,canceled_by_attendee,2021-12-30 12:11:26.172938,,1298.0,,RUB,Desktop
2753,1530043752,26576,5,canceled_by_attendee,2021-03-21 07:38:39.788734,2021-03-21 07:39:28.385214,2133.0,post_pay,RUB,Desktop
2754,1530155502,17434,1,canceled_by_attendee,2021-06-22 17:15:58.738839,,204.0,,RUB,Mobile
2755,1530144713,24362,3,held,2021-06-15 19:16:12.813487,2021-06-20 10:12:09.288749,2597.0,deposit,RUB,Mobile
2756,1530043319,15420,2,canceled_by_attendee,2021-03-20 14:09:39.833147,,289.0,full_pay,RUB,
2757,1530011075,30691,4,cleared,2021-01-04 16:32:20.922776,2021-01-04 16:32:39.919344,0.0,post_pay,RUB,Desktop
2758,1530204032,17022,2,canceled_by_attendee,2021-07-26 03:02:38.400335,2021-07-26 03:03:02.122884,260.0,post_pay,RUB,Mobile
2759,1530314974,25674,1,canceled_by_attendee,2021-10-16 21:53:27.766583,,1061.0,deposit,EUR,Desktop
2760,1530358701,15420,3,held,2021-12-23 20:23:46.652886,2021-12-23 20:24:06.086523,501.0,full_pay,RUB,
2761,1530139682,34909,3,cleared,2021-06-12 20:09:14.658106,2021-06-12 20:14:23.571798,740.0,deposit,RUB,Mobile
2762,1530152093,22979,2,held,2021-06-20 12:12:51.484084,2021-06-20 12:22:09.762838,668.0,full_pay,RUB,Phablet
2763,1530359205,19449,2,cleared,2021-12-24 16:13:23.723458,2021-12-24 16:13:36.939635,793.0,post_pay,USD,Mobile
2764,1530285349,26243,2,canceled_by_attendee,2021-09-19 18:23:02.910742,,1130.0,deposit,USD,Desktop
2765,1530253567,15420,1,cleared,2021-08-25 11:09:12.433754,2021-08-25 11:10:17.263024,167.0,deposit,RUB,Mobile
2766,1530211641,35930,11,canceled_by_attendee,2021-07-30 19:46:56.455702,,2449.0,,RUB,Mobile
2767,1530329365,32796,2,canceled_by_attendee,2021-11-02 21:56:31.126736,2021-11-02 22:00:09.769725,445.0,deposit,RUB,Desktop
2768,1530164902,28952,1,canceled_by_attendee,2021-06-29 17:20:09.623267,2021-06-29 17:20:29.425436,109.0,post_pay,RUB,Desktop
2769,1530183365,26577,2,cleared,2021-07-13 10:58:00.275406,2021-07-13 11:00:11.107704,594.0,full_pay,RUB,
2770,1530351139,25556,3,cleared,2021-12-11 14:27:15.140253,2021-12-11 14:29:43.151081,535.0,deposit,RUB,
2771,1530336467,22114,2,canceled_by_attendee,2021-11-13 11:45:04.772516,2021-11-13 11:45:17.866682,297.0,post_pay,RUB,Mobile
2772,1530176787,31622,3,canceled_by_attendee,2021-07-08 17:34:03.747272,,607.0,,RUB,Desktop
2773,1530281889,19453,2,cleared,2021-09-16 21:59:00.410576,2021-09-16 22:00:35.355803,1056.0,post_pay,USD,Mobile
2774,1530311852,20427,2,canceled_by_host,2021-10-13 18:01:12.374386,2021-10-13 18:14:21.673577,666.0,post_pay,USD,Mobile
2775,1530106667,20365,2,canceled_by_attendee,2021-05-20 10:02:55.273439,,742.0,,RUB,Mobile
2776,1530180404,28510,4,held,2021-07-11 09:42:20.602742,2021-07-11 10:07:34.233478,547.0,full_pay,RUB,Mobile
2777,1530177487,28866,2,held,2021-07-09 09:41:19.654304,2021-10-08 14:59:21.620906,438.0,deposit,RUB,Desktop
2778,1530161014,29977,3,cleared,2021-06-26 12:06:51.406081,2021-06-26 12:08:45.785911,260.0,full_pay,RUB,Mobile
2779,1530288024,31350,4,held,2021-09-22 07:10:51.465442,2021-09-27 15:39:32.889569,2505.0,deposit,USD,Mobile
2780,1530048513,17022,1,canceled_by_attendee,2021-03-26 21:40:19.770215,,130.0,,RUB,Desktop
2781,1530159877,32210,2,cleared,2021-06-25 14:47:52.152561,2021-06-25 14:51:13.110133,549.0,deposit,RUB,Mobile
2782,1530075539,28671,2,held,2021-04-26 16:05:20.420727,2021-04-26 16:07:17.313492,519.0,full_pay,RUB,Desktop
2783,1530167832,34280,1,cleared,2021-07-02 01:51:03.388424,2021-07-02 01:51:29.590707,149.0,post_pay,USD,Mobile
2784,1530174740,22818,2,cleared,2021-07-07 10:50:30.731248,2021-07-07 10:57:51.524821,427.0,deposit,RUB,Desktop
2785,1530163930,26573,2,canceled_by_attendee,2021-06-28 20:33:08.766994,2021-06-28 20:33:35.637614,278.0,post_pay,RUB,Mobile
2786,1530166367,29525,7,canceled_by_attendee,2021-06-30 21:55:46.695186,,636.0,,RUB,Mobile
2787,1530206400,19793,4,canceled_by_attendee,2021-07-27 13:31:47.980295,,881.0,deposit,USD,Mobile
2788,1530085606,17733,3,canceled_by_attendee,2021-05-03 14:11:10.494081,2021-05-03 14:17:01.902418,300.0,deposit,RUB,Mobile
2789,1530308349,29354,1,cleared,2021-10-10 10:22:40.229527,2021-10-10 10:23:06.934374,184.0,full_pay,RUB,Mobile
2790,1530149231,26595,2,held,2021-06-18 15:29:20.074385,2021-06-20 14:53:08.354943,334.0,deposit,RUB,Mobile
2791,1530353426,25098,1,canceled_by_attendee,2021-12-15 13:20:02.093325,,390.0,,RUB,Desktop
2792,1530035267,28866,2,canceled_by_attendee,2021-03-06 20:29:40.468287,2021-03-06 20:31:48.072685,438.0,post_pay,RUB,Mobile
2793,1530090557,33318,3,canceled_by_host,2021-05-06 00:59:53.354263,2021-05-06 01:00:21.640662,306.0,full_pay,RUB,Mobile
2794,1530124809,28866,1,cleared,2021-06-04 12:56:52.835906,2021-06-04 12:57:50.075131,219.0,deposit,RUB,Mobile
2795,1530319444,32739,1,canceled_by_attendee,2021-10-22 10:36:56.866026,,3006.0,,EUR,Phablet
2796,1530135546,21732,2,canceled_by_attendee,2021-06-10 17:16:11.692835,,293.0,,RUB,Desktop
2797,1530134290,24509,2,canceled_by_attendee,2021-06-09 23:00:30.713264,,2083.0,,EUR,Mobile
2798,1530283559,22278,2,canceled_by_attendee,2021-09-18 10:23:09.422071,2021-09-18 10:23:23.873861,570.0,post_pay,EUR,Mobile
2799,1530040564,16144,2,cleared,2021-03-16 14:06:32.172330,2021-03-16 14:08:42.369815,1360.0,deposit,USD,Mobile
2800,1530084397,32964,6,held,2021-05-02 18:01:01.281304,2021-05-02 18:06:34.015018,518.0,full_pay,RUB,Mobile
2801,1530040485,31255,4,canceled_by_host,2021-03-16 12:22:39.781474,2021-03-16 12:29:34.980204,978.0,post_pay,RUB,Desktop
2802,1530339533,22177,1,canceled_by_attendee,2021-11-19 10:02:49.340622,,352.0,deposit,RUB,Desktop
2803,1530335791,29651,2,cleared,2021-11-11 23:27:13.224024,2021-11-18 22:18:23.658002,408.0,deposit,RUB,Desktop
2804,1530167967,30150,3,canceled_by_attendee,2021-07-02 09:33:36.999594,,815.0,deposit,USD,Mobile
2805,1530032083,20788,3,held,2021-03-01 16:46:10.685988,2021-03-29 10:10:24.286006,250.0,deposit,RUB,Desktop
2806,1530171664,32556,1,canceled_by_attendee,2021-07-04 23:25:15.556301,,109.0,full_pay,RUB,Mobile
2807,1530247706,24970,2,cleared,2021-08-21 11:17:18.583410,2021-08-21 11:24:44.856562,1067.0,deposit,RUB,Mobile
2808,1530365259,21550,1,canceled_by_attendee,2021-12-31 17:35:00.313685,,527.0,,USD,Mobile
2809,1530044467,30169,2,cleared,2021-03-22 00:16:21.554148,2021-03-22 00:16:34.999715,464.0,post_pay,RUB,Mobile
2810,1530051510,26591,2,canceled_by_attendee,2021-03-31 09:20:02.693522,,278.0,deposit,RUB,Desktop
2811,1530309854,15118,2,held,2021-10-11 18:47:09.717235,2021-10-11 18:48:14.865743,668.0,full_pay,RUB,Mobile
2812,1530196285,34145,3,canceled_by_attendee,2021-07-21 12:54:25.435773,,325.0,full_pay,RUB,Mobile
2813,1530070647,18775,4,cleared,2021-04-22 12:41:22.011138,2021-04-22 12:44:53.079084,705.0,deposit,RUB,Desktop
2814,1530165707,22978,2,held,2021-06-30 12:44:45.732725,2021-06-30 12:46:19.256173,330.0,full_pay,RUB,Mobile
2815,1530252217,28631,2,cleared,2021-08-24 12:01:44.306788,2021-08-24 12:24:50.033098,519.0,deposit,RUB,Mobile
2816,1530227876,32556,2,canceled_by_attendee,2021-08-09 15:57:20.771993,,330.0,full_pay,RUB,Desktop
2817,1530239903,32963,2,cleared,2021-08-16 14:50:49.059241,2021-08-16 14:51:44.781263,204.0,full_pay,RUB,Mobile
2818,1530044148,26561,1,canceled_by_attendee,2021-03-21 16:56:00.404533,,204.0,,RUB,Tablet
2819,1530267853,25481,1,canceled_by_attendee,2021-09-05 23:42:00.138207,2021-09-05 23:42:19.534988,742.0,post_pay,RUB,Mobile
2820,1530258709,23196,2,cleared,2021-08-28 19:10:32.273508,2021-08-28 19:14:06.934010,371.0,deposit,RUB,Mobile
2821,1530165160,28698,2,cleared,2021-06-29 21:35:23.839417,2021-06-29 21:36:10.780853,482.0,deposit,RUB,Mobile
2822,1530055474,23966,10,canceled_by_attendee,2021-04-05 11:27:18.082890,,649.0,,RUB,Desktop
2823,1530245088,31917,2,canceled_by_attendee,2021-08-19 17:14:48.967472,2021-08-19 17:16:14.939262,371.0,post_pay,RUB,Mobile
2824,1530104574,31320,2,canceled_by_attendee,2021-05-17 23:50:36.132786,,501.0,,RUB,Mobile
2825,1530105387,13206,3,cleared,2021-05-18 20:52:35.469722,2021-05-18 20:52:51.391999,436.0,post_pay,RUB,Mobile
2826,1530039719,3051,1,canceled_by_attendee,2021-03-15 01:07:37.430290,,130.0,full_pay,RUB,Mobile
2827,1530110852,13160,1,cleared,2021-05-24 11:48:22.016861,,0.0,deposit,RUB,
2828,1530064838,26703,1,canceled_by_attendee,2021-04-16 16:43:11.374132,,315.0,,RUB,Desktop
2829,1530082193,14196,1,cleared,2021-05-01 12:26:10.432455,2021-05-01 12:26:43.673889,147.0,post_pay,RUB,Mobile
2830,1530281994,37051,1,cleared,2021-09-17 00:00:36.205602,2021-09-17 00:03:12.565583,184.0,full_pay,RUB,Mobile
2831,1530028837,28866,2,cleared,2021-02-22 20:40:59.794285,2021-02-25 17:20:38.336977,438.0,deposit,RUB,Tablet
2832,1530325953,34476,1,canceled_by_attendee,2021-10-30 05:07:57.213653,,278.0,deposit,RUB,Mobile
2833,1530347707,28866,1,canceled_by_attendee,2021-12-05 10:09:29.790339,,219.0,deposit,RUB,Mobile
2834,1530330597,17734,3,cleared,2021-11-04 09:10:32.765216,2021-11-04 09:14:00.007667,668.0,deposit,RUB,Mobile
2835,1530307267,13582,1,cleared,2021-10-09 10:04:51.880418,2021-10-09 10:05:09.064588,93.0,post_pay,RUB,Desktop
2836,1530239681,19331,2,cleared,2021-08-16 12:58:00.559670,2021-08-16 13:01:39.362383,297.0,deposit,RUB,Tablet
2837,1530297518,29519,2,canceled_by_attendee,2021-09-30 18:58:23.646617,2021-09-30 19:45:39.415493,278.0,post_pay,RUB,Mobile
2838,1530092514,30177,6,held,2021-05-07 08:12:46.523242,2021-05-24 17:23:28.218025,2411.0,deposit,RUB,Mobile
2839,1530175423,29544,3,held,2021-07-07 18:13:08.687011,2021-07-10 21:49:18.882023,835.0,deposit,RUB,Phablet
2840,1530358526,32188,2,held,2021-12-23 15:42:39.512399,2021-12-27 22:52:59.063742,965.0,deposit,RUB,Desktop
2841,1530203821,22722,2,canceled_by_attendee,2021-07-25 21:28:21.467654,,631.0,,RUB,Mobile
2842,1530080528,31613,2,canceled_by_attendee,2021-04-30 11:44:33.568428,2021-04-30 11:55:07.014758,445.0,post_pay,RUB,Desktop
2843,1530361117,26591,3,cleared,2021-12-27 10:38:15.962104,2022-01-06 15:38:31.609796,501.0,deposit,RUB,Desktop
2844,1530019162,17022,3,cleared,2021-01-29 13:40:08.591168,2021-01-29 13:43:35.419896,371.0,post_pay,RUB,Mobile
2845,1530043963,29459,2,cleared,2021-03-21 12:25:49.775559,2021-03-21 12:28:01.983292,556.0,deposit,RUB,Desktop
2846,1530022327,19917,2,cleared,2021-02-07 11:23:04.640171,2021-02-07 11:23:56.625397,241.0,deposit,RUB,Mobile
2847,1530295050,37051,2,cleared,2021-09-28 12:36:48.563951,2021-09-28 12:40:51.331684,367.0,full_pay,RUB,Mobile
2848,1530193343,22722,4,canceled_by_host,2021-07-19 16:17:08.136242,2021-07-19 16:22:22.586858,1287.0,deposit,RUB,Desktop
2849,1530088966,17454,1,canceled_by_host,2021-05-05 09:06:04.040777,2021-05-05 09:07:25.868827,167.0,full_pay,RUB,Mobile
2850,1530282006,30871,2,held,2021-09-17 00:28:21.725949,2021-10-08 14:59:30.952065,664.0,deposit,RUB,Mobile
2851,1530097566,19028,1,held,2021-05-10 20:58:40.484154,2021-05-25 16:18:30.482823,185.0,deposit,RUB,Mobile
2852,1530284517,17366,2,cleared,2021-09-18 22:55:21.183553,2021-09-18 22:56:56.868124,176.0,deposit,RUB,Mobile
2853,1530315532,20852,1,canceled_by_attendee,2021-10-17 15:46:16.832915,,130.0,,RUB,Mobile
2854,1530155071,14196,2,cleared,2021-06-22 12:22:09.841791,2021-06-22 12:22:58.808290,293.0,post_pay,RUB,Desktop
2855,1530209815,3051,2,canceled_by_attendee,2021-07-29 15:36:26.370118,,260.0,,RUB,Mobile
2856,1530223071,30344,2,canceled_by_attendee,2021-08-06 18:46:36.646574,,1020.0,full_pay,RUB,Desktop
2857,1530254557,1970,1,canceled_by_attendee,2021-08-25 22:57:52.237628,,371.0,,EUR,Mobile
2858,1530306390,28973,2,cleared,2021-10-08 14:11:47.068988,2021-10-08 14:13:43.393462,1613.0,deposit,USD,Mobile
2859,1530341517,37541,2,canceled_by_attendee,2021-11-22 22:56:47.136516,2021-11-22 22:56:58.464837,1105.0,post_pay,USD,Mobile
2860,1530347843,16146,2,canceled_by_attendee,2021-12-05 13:56:53.303329,,2328.0,,USD,
2861,1530225177,22416,2,cleared,2021-08-08 00:20:21.120309,2021-08-08 00:21:00.545283,445.0,post_pay,RUB,Mobile
2862,1530173974,34810,1,canceled_by_host,2021-07-06 18:33:06.668896,2021-07-06 18:33:41.284073,130.0,deposit,RUB,Mobile
2863,1530020631,3051,2,canceled_by_attendee,2021-02-02 11:41:20.340189,,260.0,full_pay,RUB,Desktop
2864,1530143106,15118,5,canceled_by_host,2021-06-14 18:10:40.624411,2021-06-14 18:22:35.639878,1298.0,full_pay,RUB,Mobile
